question_id,mse_distance,validator_distance,validator_best_prompt,podcaster_distance,podcaster_best_prompt,visionary_distance,visionary_best_prompt,fool_distance,fool_best_prompt,whale_distance,whale_best_prompt,leviathan_distance,leviathan_best_prompt
86,74.15567407188094,7.772667754355897,2,5.592289152033137,2,14.599765721186733,2,5.576112617675548,2,2.4859091367650166,1,10.140022050121132,0
47,76.32008610196023,0.08711638929796806,0,2.0341031097885818,1,3.3916627158261914,1,7.768531839291434,4,19.50336593575473,3,1.2412115634561331,1
125,76.503612582443,0.5965780494883148,1,3.974410423919135,1,2.921166270085333,2,2.5399981648050556,3,20.286041483063656,2,4.044941260450244,4
187,77.17705375854102,0.40624522476186087,1,0.4008484962336727,2,11.853706845251988,3,2.672649234649093,3,17.251797082436553,2,4.1783591723858535,1
66,78.5869814987649,0.716493697881468,0,4.346207631572176,3,20.915826870165553,4,0.5935535056453105,4,2.8232742878630575,3,2.514758013296202,2
3,81.68116855960183,0.9305529276166169,1,10.029112817410466,4,8.90869684325758,4,0.42784730165397633,0,12.618370558771097,0,12.242008429383915,1
91,82.67822471147814,2.0824198053453813,2,0.5605484858142962,3,1.230555235726067,1,11.48266022746575,4,12.49359783817254,1,14.211365957874676,2
44,83.10253428989192,18.502371216394536,3,7.550653066178865,0,0.47033309061657746,3,5.416225294583512,0,8.324818663387909,2,0.6370148728117044,3
94,83.96544152213814,3.58367602772541,2,9.106741914306726,1,3.0207793249415325,4,0.5824401469736173,3,19.860196451486146,4,2.031112902061409,0
172,86.93824405509586,1.6279189810968617,3,13.750264821327146,0,13.927207088760236,2,0.7331188270637554,2,10.05221174365424,2,5.861573169198181,0
153,87.12449928661503,0.08083570140254182,0,1.0545126485318495,1,20.469098720197007,2,2.7623557591316796,2,9.546621017033772,0,1.9687254209527651,0
198,89.55335042892438,0.3291133524699106,3,21.38055735588069,1,0.6107511415405646,3,0.9176747467041295,3,8.17112630498174,1,3.4786642748434815,2
20,92.56792694114488,5.262205706437221,4,16.36190568115375,2,5.316754852380317,3,8.274739507581387,3,12.777424120965293,0,0.0550634667802683,0
195,97.47193172207854,7.603886027569011,2,0.015798220937831786,0,22.001797268054766,1,3.310604812067467,4,1.2732419268944142,3,5.5092581876110245,1
162,99.04909585931125,16.982399510354135,3,16.918915808120214,0,0.9012225393010045,3,2.070524009468258,0,2.3593763035822377,2,2.9961711605475756,0
175,103.41865259856854,14.734033215810676,3,17.4505722693023,2,2.3210533312452064,2,1.672895349899136,2,9.51890261957874,0,0.3198964854994131,2
223,108.9174409994127,15.643021577803498,0,3.708085853179549,3,0.4276928049438933,3,0.46757265542712645,4,17.50793643146551,3,9.387291292303601,3
229,109.84651166385633,12.314014141245941,2,0.6344991877467727,2,14.394307452705743,1,16.94460637298744,0,1.5277265948781888,0,3.223633937945934,4
206,110.23706865632113,4.116495854354056,3,21.604599173897288,2,13.098154638254208,0,1.3233770546113774,4,2.003664744049914,2,0.6249113468393261,0
126,111.70449855796308,11.420439194834184,4,15.716439900976999,0,11.154182471347614,0,1.09813448737588,3,12.57963617752931,2,2.987498028177569,4
134,111.83169469016867,11.799979632137905,3,17.374083162058,0,13.553893520318555,2,1.8156896953783317,0,5.999112714617027,0,2.62636081057407,0
129,114.93429637741254,1.5534750958907182,4,25.729258314147867,2,0.16141241288145558,2,1.3644799465538568,3,3.83068296686983,0,2.9386678122116763,1
218,116.35865863710818,8.062972343180647,2,23.599513826521388,0,5.336263238774407,2,4.534402059589006,2,2.761799378733599,0,4.420331748602749,0
121,119.29020539707635,1.032674700980273,2,6.654869015015093,3,22.269626919240707,4,12.933987911126746,4,2.3271888210226166,3,1.3218924015855436,2
124,140.07220943588558,0.3219267280095508,4,5.200547480536562,4,27.648515573544117,4,5.9021041894582,1,3.742784439603902,4,0.015590212270751636,2
211,145.65882108395056,6.52817653107687,0,24.183449246638844,1,1.2334864876065712,2,3.5764592910446,0,14.872011681557638,0,3.3177309695105777,4
97,150.07925093122378,7.094121565248329,2,0.8009627689695513,1,29.05712386716884,4,2.0958994445977837,0,0.8671343325630119,1,0.2150339112280193,0
212,151.4696260138818,4.196422842700343,2,23.328721170484375,3,6.333305787810742,2,2.6704233903527808,2,12.998949008909548,2,11.435207096351903,0
98,157.57125490326527,5.83682804561284,3,28.789666813706653,1,1.8763816419709745,2,2.239406382080034,4,8.571350142941036,2,0.7143250366430323,4
12,157.96165558470128,9.772150785315823,1,2.2780478411789407,2,22.217364295704424,2,2.9533430346877196,3,18.241509915991017,0,3.4640013318098113,1
138,172.08278157221523,2.9682241367778275,2,4.395449127697951,2,17.994586220399853,1,4.128145491100611,2,25.283754721682826,0,4.924570093687663,0
225,172.62502281714282,0.07379917591676133,1,17.26975463286827,2,21.3054937381694,2,0.5530749123443002,3,16.41524739310374,0,3.7161758895908577,0
179,174.4604536280318,5.318055457390777,1,4.374701380902083,4,12.803044426650109,1,7.974737432785453,4,23.217558715615084,3,15.256919063905414,4
136,180.93976011838234,14.606477855615989,1,17.167878019934918,0,13.499768525099242,2,7.392273057458162,3,18.38156668382939,4,1.6678982933562452,2
238,191.95004454108334,5.790420762167749,0,32.13018669385998,0,5.886752721219004,2,3.176111631287071,0,3.7365159677280104,4,5.207619743126116,2
209,195.05788010995562,3.533180426402751,2,6.8203785170618385,1,23.22218388439152,1,0.9347859750907759,1,23.007529679590995,3,6.4696431494510875,1
231,201.40162025405584,4.088155495529229,3,2.7466498345684336,4,26.387947723548976,2,3.192550747301887,1,21.84374990673205,1,0.6978864751995957,1
26,203.22473646835178,6.414093505914039,1,23.92843631799292,2,20.386097096682423,2,0.854198368671895,2,13.574117627798685,0,2.24910640511726,0
24,203.52660458782066,4.757419502940401,2,6.711505823885229,2,18.073880555921992,2,0.9734938980084351,2,25.706860609812367,0,12.846273609276878,0
118,218.18966618986155,7.485483181900165,4,4.054709121710461,2,6.3234695547490665,4,1.9620608056277575,4,32.967995489055916,4,10.29272540339764,1
221,221.1486908860605,1.1127335622938617,2,3.3039058508280448,1,34.084160613446976,4,5.5223095547706365,4,10.492909423566225,3,3.52294191712636,1
70,225.86205122730038,0.702839998277895,1,29.314199689351923,1,5.273646522177739,3,9.319871959718853,0,19.306885377920366,0,2.815818866837205,4
89,236.724751630636,2.679925051390441,3,11.08565976200792,4,33.49244873547809,1,7.2711368130371525,4,1.3237881158856055,3,10.672801474563855,1
61,239.90772407418422,17.493648879052067,2,26.782631772623436,4,16.289030721001186,2,2.4672512338109556,2,12.027199248917952,0,0.18935791499819743,1
215,246.78967505428614,7.8058716615899115,2,31.990925645598367,0,19.44548161357555,2,3.9739295476864385,4,0.4950614358803591,0,1.4910188486820601,1
10,325.359382901755,16.93596483698608,3,29.423680472451515,2,23.45092730103708,2,0.4183319807786958,4,15.61041223901276,4,2.4021774933148947,4
75,376.6699823030454,10.660982376574534,3,35.22366703672556,1,29.253202298986178,3,0.5742473318330354,3,6.499749715412037,0,2.707448607823764,3
147,382.40641002542117,4.4285233981772265,1,27.365056346889226,0,35.121000953674624,3,7.701048275512868,2,14.941848368252991,2,3.151292846792117,0
17,466.451464239088,11.338123528317134,2,11.340380320698975,2,22.05226129947481,1,17.95303328246451,0,0.6869124209498665,1,41.62290275001739,3
79,603.1974803442292,12.377643678555632,2,45.376858403573394,0,35.630113425877965,2,2.891951197585506,2,10.856264835232778,0,3.345547759527662,1
88,622.5210662286293,19.264444047021858,1,47.924222451993586,1,29.526857450827837,2,3.4835416070326275,3,13.327684208823626,0,2.383055996658939,0
81,788.2599859950618,32.55413531010896,1,26.29497298795315,2,47.09715287274935,0,6.329586283932812,2,25.537507112206086,1,8.24577740382631,4
